customer_id,first_name,last_name,email,phone,city,state,zip_code,loyalty_tier,loyalty_points,joined_date,is_active,acquisition_channel,referral_code,marketing_opt_in,account_status_code,last_login_at,preferred_contact_method
CUST-9a66ba9e-bf40-408f-ae17-18ea03ca2d61,Andrea,Frank,trevinocassidy@example.com,9025695624,Cliffordland,HI,37029,bronze,2966,2022-08-19,True,referral,,True,S002,2026-02-08T23:29:49.334642Z,sms
CUST-7f2c6d63-4ab8-49ce-ae60-0753581d620f,Stephen,Ramos,robertblackburn@example.net,206-949-2009,South Justinberg,IL,82113,silver,6958,2021-08-08,True,organic,,False,A001,2026-02-05T19:52:57.014291Z,email
CUST-13590f26-ef4a-42a0-9874-348033cd03bf,Jaclyn,Jimenez,qthompson@example.com,001-987-873-4785x38794,West Richardmouth,UT,96031,bronze,11043,2023-09-05,True,organic,,True,A001,2026-02-24T19:53:47.566388Z,email
CUST-927e44b9-cc0d-467e-98bb-53cc707e9f6b,Janet,Miles,steven05@example.net,001-280-245-6599x72015,South Barbara,NY,06563,bronze,9377,2024-12-23,True,social,REF-3446,False,S002,2026-03-12T23:49:58.471182Z,phone
CUST-dad99bc6-b850-45df-bac5-fa557efb8e04,Hunter,Guzman,victoria49@example.net,514.929.0687x33065,Richardsonchester,MA,47826,bronze,2518,2024-05-09,True,social,,True,A001,2026-03-16T08:16:56.608890Z,email
CUST-b32f0175-b20e-479d-baf1-4f681fffa5a0,Lisa,Rivera,elizabethbarajas@example.org,+1-865-483-8376,West Davidchester,WV,47158,platinum,3731,2022-02-06,True,social,,False,A001,2026-03-08T04:21:16.604803Z,email
CUST-c889982a-20c6-44d5-bb37-9133837097c7,Daniel,Johnson,jeffrey32@example.com,(649)573-0767,Browntown,DE,98813,gold,3504,2024-08-31,True,organic,REF-8802,False,A001,2026-02-21T21:11:06.908427Z,email
CUST-1bf3584c-a8fa-48e0-a156-67e54768ffdd,Craig,Alexander,wallsmark@example.net,001-833-269-3472,South Timothyburgh,KS,77455,bronze,1761,2024-02-20,True,organic,,True,A001,2026-03-30T01:22:58.306315Z,sms
CUST-d1010e70-90eb-484e-be43-ad0af8285f4e,Mark,Smith,leahsmith@example.org,3778424902,Timothyborough,NY,51334,bronze,10663,2025-01-07,False,email_campaign,,True,A001,2026-03-23T17:39:33.560414Z,sms
CUST-c919489c-e6de-4118-87d2-6bd8eb618f25,Brandon,Larson,patriciareeves@example.net,2098261688,Port Thomas,OR,24903,gold,4791,2023-11-02,True,referral,,True,A001,2026-03-25T19:05:45.475185Z,phone
CUST-10984f40-df63-492e-93c1-e5867cff3fee,Mark,Trujillo,gomezjacob@example.org,392.280.2330x189,Port Jasmine,DE,26538,platinum,4272,2023-03-03,True,email_campaign,,True,D003,2026-04-05T04:34:00.122213Z,phone
CUST-adb34c35-aea4-483b-8136-e9680955bf8b,Brian,Richards,morenothomas@example.com,+1-507-813-3973x95074,Christopherside,SD,93153,platinum,7562,2025-11-22,True,referral,,True,A001,2026-02-27T21:58:34.508037Z,email
CUST-283424aa-a431-4721-9f90-35dcec7fd9ea,John,Alvarez,anthony01@example.com,424.261.3118,Brianaton,NV,78105,bronze,8616,2025-05-13,True,paid_search,,False,D003,2026-04-07T15:46:07.620492Z,email
CUST-4bc6a286-6f13-4925-98ff-d0a4b98552c3,Barbara,Krueger,amandasmith@example.net,+1-496-238-4326x75611,New Feliciaport,ID,83659,bronze,7377,2023-08-30,True,social,,False,A001,2026-03-08T10:09:04.406793Z,email
CUST-6b773d63-7910-49e8-9536-a09985e192c9,Terri,Parrish,summersbridget@example.com,001-484-570-5991x0465,Weekston,KS,77541,bronze,2830,2024-05-04,True,organic,,True,S002,2026-03-03T01:42:05.705752Z,phone
CUST-c277ffbb-dc49-4a09-99cc-4d705568f5e1,Roger,Williams,simonsherry@example.org,001-246-482-8704x7657,West Emilyberg,MS,84662,gold,10450,2023-01-08,False,social,,False,S002,2026-04-11T23:00:41.028888Z,email
CUST-7495d03b-9c63-404b-8bf2-cda5a6a0be9e,Joshua,Jordan,smithwendy@example.org,392.364.6081x0212,West Sara,MT,05874,bronze,6297,2022-07-21,True,organic,,False,A001,2026-02-03T11:43:22.907187Z,sms
CUST-d35a5a57-faab-4822-8ec5-85d4ac123ca4,Carlos,Garcia,chenedward@example.com,+1-221-833-0333x713,Samanthashire,IA,05631,silver,8696,2021-09-06,True,paid_search,,True,A001,2026-03-24T23:16:55.463001Z,email
CUST-74a580aa-381a-4ada-8f9f-09e9c3185ea7,Alison,Perkins,matthewevans@example.net,367.435.1198x47138,Karenfort,AR,44528,bronze,7586,2022-01-26,True,email_campaign,,True,S002,2026-04-18T08:06:30.119477Z,sms
CUST-15ced80e-34f7-4f0c-8fc0-2bec7fa1f323,Bonnie,Gallagher,festes@example.com,8646589023,Candaceberg,IL,57459,bronze,6532,2023-06-29,False,email_campaign,,False,D003,2026-03-02T23:59:08.021488Z,email
CUST-9cda165c-b267-4334-b83e-11ac83b49131,Gregory,Diaz,garyromero@example.org,582-698-7228x9211,Morganborough,ID,00598,bronze,10457,2025-03-05,True,organic,,True,D003,2026-03-07T13:54:18.096304Z,phone
CUST-52c2b852-3147-4086-b308-64efd6e28502,Kimberly,Watson,ujohnson@example.net,(626)695-7067x37211,Marcusmouth,CA,54743,silver,9232,2025-06-07,True,email_campaign,,True,A001,2026-03-30T00:04:17.804272Z,sms
CUST-1cfea053-c5aa-4b64-a141-0753777f7fd0,Michael,Rogers,richard44@example.com,2955906138,Paulborough,CA,51360,bronze,11271,2021-06-18,False,referral,,True,A001,2026-02-23T19:16:41.668262Z,sms
CUST-ce54cbd1-4e48-4c15-bbab-57c6d8872d35,Thomas,Scott,jenniferhansen@example.net,(390)621-9830x4016,Amyberg,IN,70866,silver,11476,2026-01-23,True,social,,True,A001,2026-04-21T21:42:48.927275Z,email
CUST-fe8368cb-8f2f-46a5-aea1-c86f31e9c63a,Robert,Scott,marywhite@example.net,(616)716-5448,West Yolanda,LA,71612,bronze,6006,2022-06-26,True,organic,,False,D003,2026-02-20T15:26:12.146111Z,email
CUST-ef2a0cd0-bd7c-41f2-97a6-6b1b5a877fe9,Justin,Bradley,catkinson@example.net,409-683-1091x5030,Smithside,PR,93554,silver,6535,2022-02-04,False,organic,,True,A001,2026-04-22T06:37:02.289613Z,sms
CUST-c6d401cd-6917-4d3b-bdb0-8055b640ab76,Travis,Pace,jacobmoody@example.net,(720)792-8040x7192,South Hunter,SD,63185,bronze,10164,2023-05-09,True,paid_search,,False,D003,2026-02-04T03:38:05.232501Z,sms
CUST-3bf47e3a-42f2-44b3-aba6-256636797f80,Donna,Cline,angelahayes@example.org,+1-948-917-4275x720,Martinshire,PW,21552,bronze,4817,2025-04-28,True,referral,,False,S002,2026-03-26T11:03:25.058615Z,phone
CUST-a080bd25-4b66-4904-bee6-3ce60253ce5f,Ronald,Miller,melissa80@example.net,(295)523-1268x8103,Grantmouth,OH,15104,silver,6595,2023-11-18,True,organic,,False,D003,2026-04-14T02:25:21.615076Z,email
CUST-48af304d-61b0-4e3d-9ed5-c2a59f5713f5,Carrie,Richardson,lewisjoseph@example.net,(985)968-5578,West James,WI,98640,gold,6932,2024-06-21,True,referral,,False,S002,2026-04-03T05:49:13.886716Z,email
CUST-7f52d77e-62bb-4f0c-b8c1-4d793a4beb1c,Clifford,Cooper,jonessarah@example.org,+1-649-730-7158x59260,East Nancy,KS,69336,platinum,2212,2021-05-06,True,paid_search,,True,A001,2026-03-19T22:36:51.583037Z,sms
CUST-ce0667e9-5ffe-4b24-abee-152486a4bffb,Allison,Bennett,matthewmora@example.org,4853661233,Jamesland,SD,06030,silver,491,2025-04-13,True,social,REF-7600,False,A001,2026-03-14T04:05:24.305174Z,sms
CUST-a0601ac6-0812-4294-9f3a-7ff2d4657ba2,Monique,Henson,ghernandez@example.net,311.718.7007x11176,Michaelfurt,KS,71452,bronze,4962,2022-06-22,True,paid_search,,False,A001,2026-03-05T04:28:19.388044Z,sms
CUST-7e1dab76-1901-4d01-90e2-3000e13fb49e,Joshua,Ross,curtisshannon@example.com,330-241-5524,New Wandafurt,NJ,10374,bronze,528,2021-07-21,True,paid_search,REF-7440,True,S002,2026-02-28T06:47:19.454338Z,phone
CUST-0b4e8ef8-9bea-4052-9800-4a9b14f196fa,Rodney,Rodriguez,pgarrison@example.net,613-736-4406,South Susanberg,TX,73848,gold,9520,2024-09-30,True,social,,True,A001,2026-04-12T04:51:58.379776Z,sms
CUST-eb418070-992c-49c8-9548-34cd7793a6e2,Anna,Heath,jennifer46@example.com,+1-789-831-3897x63849,Bryanhaven,AK,27033,bronze,5437,2024-12-13,True,organic,,False,S002,2026-04-27T14:37:20.123591Z,sms
