customer_id,first_name,last_name,email,phone,city,state,zip_code,loyalty_tier,loyalty_points,joined_date,is_active,acquisition_channel,referral_code,marketing_opt_in,account_status_code,last_login_at
CUST-fc8493a6-52d4-4b61-87c3-810085450387,Kathy,Delgado,wellsnicole@example.org,826.265.5152x64190,North Douglasmouth,RI,43387,bronze,11390,2023-01-14,True,social,,False,A001,2026-03-03T15:39:01.360178Z
CUST-a7255401-c8d0-4fda-84c4-f2ba487be75e,Erika,Richards,chavezmegan@example.com,628-457-0181x3635,Lake Lisatown,MP,58510,silver,2998,2022-01-01,True,referral,REF-9165,False,A001,2026-02-05T14:27:16.660340Z
CUST-227096f4-5431-4d34-ba21-0a0805acd793,David,Yates,briancross@example.com,(938)423-6231x9176,Huntview,MI,20183,silver,5255,2025-09-13,True,paid_search,,False,D003,2026-04-03T14:25:55.697252Z
CUST-08154541-1037-45bb-ab9b-0cfa157e5802,Samuel,Johnston,laurawatson@example.org,+1-868-442-9902,Port Janetchester,NE,11611,bronze,7802,2022-12-18,False,email_campaign,,True,A001,2026-03-10T18:39:30.103902Z
CUST-fcc6c9f8-bfad-423c-8882-e2a7b2b5f243,Jonathon,Molina,ksmith@example.net,643-618-3818x965,Jonhaven,ID,72581,silver,10590,2022-02-08,True,social,,False,A001,2026-03-25T15:37:26.128718Z
CUST-97c068fa-54c5-460a-b7f1-cc76b4f4fe31,Katrina,Salas,aaron07@example.net,642.726.6258,New Elizabeth,DE,33870,bronze,10858,2024-12-18,True,referral,,True,D003,2026-03-26T04:48:13.203156Z
CUST-91aed6ad-1e69-4e24-8807-f4aeffea6125,Miguel,Ayala,jessica07@example.com,264.377.8570,Lake Jason,OH,94696,bronze,11534,2026-01-02,True,organic,,False,A001,2026-03-31T06:26:17.918123Z
CUST-bd19dd89-b4b3-4b94-815b-d13ead822651,Justin,Shepard,qgilbert@example.net,(261)261-2940,North Javier,MP,21963,bronze,3965,2022-11-17,True,paid_search,,True,A001,2026-03-21T15:46:57.730217Z
CUST-de439e5d-dff1-4a48-b009-a06effb03697,Jody,Young,tonya12@example.com,990-909-2046x80204,West Andrewtown,OR,06649,bronze,8621,2024-06-09,True,social,,True,A001,2026-04-12T14:12:15.054600Z
CUST-18fce1c1-c4b5-4694-ad6d-c7ed42d25c89,Emily,Lewis,christophercarson@example.net,+1-881-203-7680x6807,Manningport,DE,52912,gold,3481,2023-11-24,True,email_campaign,,True,A001,2026-04-10T21:24:29.002043Z
CUST-c7358297-c857-4e8b-b96c-f4e11524b2c0,Emily,Kim,hannah37@example.com,+1-773-761-5488,Jennifermouth,ME,88858,silver,11021,2024-09-07,True,paid_search,,False,D003,2026-02-20T20:26:11.640634Z
CUST-10589ac5-e8b8-441e-b8b0-2f0df997e803,Patrick,Casey,jonesjoshua@example.org,001-882-776-2233x77514,Lyonsfort,OH,28649,bronze,1799,2025-09-18,True,email_campaign,,False,A001,2026-04-18T15:12:24.016432Z
CUST-e5e09a9d-a193-45f8-b703-a7677837dda2,Martin,Everett,iwalsh@example.com,5779488396,Port Georgeland,GA,71187,silver,391,2022-06-20,True,paid_search,REF-3010,True,S002,2026-04-09T15:40:25.323437Z
CUST-a1a79822-9e1b-43f0-a2e1-4f16b2f77d53,Gina,Simmons,kruegermeghan@example.com,(845)912-8423x506,Whitemouth,CA,96815,silver,11866,2025-12-09,True,paid_search,REF-3158,True,A001,2026-04-04T00:23:09.631552Z
CUST-15bcd7d3-6733-4ced-93e1-3a6924e861a0,Daniel,Edwards,bcruz@example.com,001-601-339-6160,Josephhaven,IL,79713,bronze,5700,2021-05-27,True,email_campaign,REF-7880,True,A001,2026-02-10T07:04:04.148439Z
CUST-e5f2c201-31c8-48c4-8527-115b24c3792b,Michael,Barnes,espinozadonald@example.org,680.410.2749x3851,Rebeccabury,NV,98660,silver,5102,2021-10-16,True,paid_search,,False,A001,2026-02-17T03:31:01.756613Z
CUST-5c297d71-3b2b-4d91-a99f-2f8b1cae591b,Tina,Reed,monroeerin@example.com,9678271464,Mitchellberg,GU,39980,platinum,6271,2022-08-05,True,organic,,True,A001,2026-04-24T20:14:08.592192Z
CUST-2a274c70-cc79-4fcc-9b04-c59ad858aa9b,Dana,Taylor,marshalltyler@example.com,774-449-1269x6658,Maciasport,AZ,18619,silver,4158,2025-03-04,True,organic,,True,S002,2026-03-30T10:31:53.708672Z
CUST-cabb0ed1-add6-4e12-b28c-e8b20e8a9176,Edward,Warren,christine74@example.com,(776)560-1925x42348,East Nataliehaven,FL,01252,bronze,7955,2025-06-03,True,referral,,True,A001,2026-03-07T07:13:03.206828Z
CUST-6ca6d6e6-9f33-446b-8f1e-7fd4f9570fd1,Martin,Thompson,gcollins@example.com,2702208247,Karenmouth,PR,08623,bronze,6616,2022-11-26,True,referral,,True,A001,2026-02-08T17:20:59.209371Z
CUST-90f7dbf8-72e1-4792-babf-94e947980771,Ryan,Davis,theodore19@example.net,565-387-2029x72371,Robintown,GU,79485,gold,5868,2025-07-25,True,organic,,False,A001,2026-02-21T23:38:19.078211Z
CUST-8003403e-ebf6-4353-b5f8-98a272e876d4,Mark,Frazier,sarapoole@example.org,594.567.7453x9538,New Jon,AR,65767,platinum,9687,2024-05-15,True,social,REF-6194,True,A001,2026-04-27T03:04:45.532869Z
CUST-ce2698bd-cf73-4b48-8321-82dca5ccf3f7,Dana,Aguilar,john81@example.net,603-533-9313x309,Micheleton,MA,82322,bronze,4454,2025-06-23,True,organic,,True,S002,2026-04-11T20:34:53.363230Z
CUST-48190d67-1c95-4a96-a4e1-42d52a26ad29,John,Robinson,robertmckay@example.org,(438)947-9643,New Carlosstad,LA,68448,bronze,3653,2025-10-20,True,social,,True,S002,2026-03-04T19:34:45.861367Z
CUST-d503780a-68bd-475f-bfe8-f8300e2ad153,Brian,Williams,jason59@example.com,(965)822-4764x826,Maryport,NY,92382,silver,9487,2022-04-28,True,social,,True,D003,2026-04-24T08:07:15.714332Z
CUST-48d19b0e-e5bf-4666-bc31-eb12d9c4a487,Brianna,Mitchell,wclark@example.com,(863)683-3352x4003,Williamsmouth,IL,26649,bronze,3841,2022-04-21,True,referral,REF-9454,False,D003,2026-02-16T21:37:49.730846Z
